plot,land_type,year,season,stat_land_type,stat_season,crop_id,crop_name,crop_type,area_mu,yield_jin_mu,production_jin,cost_yuan
A2,平旱地,2027,单季,平旱地,单季,4,绿豆,粮食（豆类）,55.0,315.0,17325.0,23398.495312500003
A3,平旱地,2027,单季,平旱地,单季,1,黄豆,粮食（豆类）,35.0,360.0,12600.0,17017.087500000005
A4,平旱地,2027,单季,平旱地,单季,11,荞麦,粮食,72.0,99.0,7128.0,30630.757500000003
A5,平旱地,2027,单季,平旱地,单季,5,爬豆,粮食（豆类）,68.0,373.5,25398.0,28929.048750000005
A6,平旱地,2027,单季,平旱地,单季,1,黄豆,粮食（豆类）,55.0,360.0,19800.0,26741.137500000004
B1,梯田,2027,单季,梯田,单季,5,爬豆,粮食（豆类）,60.0,355.5,21330.0,25525.631250000002
B10,梯田,2027,单季,梯田,单季,9,高粱,粮食,25.0,540.0,13500.0,12155.062500000002
B11,梯田,2027,单季,梯田,单季,11,荞麦,粮食,60.0,94.5,5670.0,25525.631250000002
B12,梯田,2027,单季,梯田,单季,3,红豆,粮食（豆类）,45.0,342.0,15390.0,19144.223437500004
B13,梯田,2027,单季,梯田,单季,9,高粱,粮食,35.0,540.0,18900.0,17017.087500000005
B14,梯田,2027,单季,梯田,单季,2,黑豆,粮食（豆类）,20.0,427.5,8550.0,9724.050000000003
B2,梯田,2027,单季,梯田,单季,5,爬豆,粮食（豆类）,46.0,355.5,16353.0,19569.650625000002
B3,梯田,2027,单季,梯田,单季,5,爬豆,粮食（豆类）,40.0,355.5,14220.0,17017.0875
B4,梯田,2027,单季,梯田,单季,3,红豆,粮食（豆类）,28.0,342.0,9576.0,11911.961250000002
B5,梯田,2027,单季,梯田,单季,11,荞麦,粮食,25.0,94.5,2362.5,10635.679687500002
B6,梯田,2027,单季,梯田,单季,5,爬豆,粮食（豆类）,86.0,355.5,30573.0,36586.738125
B7,梯田,2027,单季,梯田,单季,11,荞麦,粮食,55.0,94.5,5197.5,23398.495312500003
B8,梯田,2027,单季,梯田,单季,11,荞麦,粮食,44.0,94.5,4158.0,18718.796250000003
B9,梯田,2027,单季,梯田,单季,4,绿豆,粮食（豆类）,50.0,297.0,14850.0,21271.359375000004
C1,山坡地,2027,单季,山坡地,单季,12,南瓜,粮食,15.0,2430.0,36450.0,18232.593750000004
C2,山坡地,2027,单季,山坡地,单季,10,黍子,粮食,13.0,427.5,5557.5,5688.569250000001
C3,山坡地,2027,单季,山坡地,单季,2,黑豆,粮食（豆类）,15.0,405.0,6075.0,7293.037500000001
C4,山坡地,2027,单季,山坡地,单季,10,黍子,粮食,18.0,427.5,7695.0,7876.4805000000015
C5,山坡地,2027,单季,山坡地,单季,11,荞麦,粮食,27.0,90.0,2430.0,11486.5340625
C6,山坡地,2027,单季,山坡地,单季,13,红薯,粮食,20.0,1800.0,36000.0,48620.25000000001
D1,水浇地,2027,第一季,水浇地,单季,16,水稻,粮食,15.0,450.0,6750.0,12398.163750000002
D2,水浇地,2027,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,10.0,2700.0,27000.0,24310.125000000004
D2,水浇地,2027,第二季,水浇地,第二季,36,白萝卜,蔬菜,10.0,3600.0,36000.0,6077.531250000001
D3,水浇地,2027,第一季,水浇地,单季,16,水稻,粮食,14.0,450.0,6300.0,11571.619500000003
D4,水浇地,2027,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,6.0,2700.0,16200.0,14586.075
D4,水浇地,2027,第二季,水浇地,第二季,35,大白菜,蔬菜,6.0,4500.0,27000.0,14586.075
D5,水浇地,2027,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,10.0,1800.0,18000.0,12155.062500000002
D5,水浇地,2027,第二季,水浇地,第二季,35,大白菜,蔬菜,10.0,4500.0,45000.0,24310.125000000004
D6,水浇地,2027,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,12.0,1800.0,21600.0,14586.075
D6,水浇地,2027,第二季,水浇地,第二季,37,红萝卜,蔬菜,12.0,2700.0,32400.0,7293.0375
D7,水浇地,2027,第一季,水浇地,第一季,34,芹菜,蔬菜,22.0,4950.0,108900.0,24067.023750000008
D7,水浇地,2027,第二季,水浇地,第二季,35,大白菜,蔬菜,22.0,4500.0,99000.0,53482.27500000001
D8,水浇地,2027,第一季,水浇地,第一季,34,芹菜,蔬菜,20.0,4950.0,99000.0,21879.112500000007
D8,水浇地,2027,第二季,水浇地,第二季,36,白萝卜,蔬菜,20.0,3600.0,72000.0,12155.062500000002
E1,普通大棚,2027,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2552.563125
E1,普通大棚,2027,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2187.91125
E10,普通大棚,2027,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1750.3290000000004
E10,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E11,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E11,普通大棚,2027,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7293.037500000001
E12,普通大棚,2027,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2552.563125
E12,普通大棚,2027,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1458.6075
E13,普通大棚,2027,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1750.3290000000004
E13,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E14,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E14,普通大棚,2027,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2187.91125
E15,普通大棚,2027,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1750.3290000000004
E15,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E16,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E16,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E2,普通大棚,2027,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2552.563125
E2,普通大棚,2027,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1458.6075
E3,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E3,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E4,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E4,普通大棚,2027,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2187.91125
E5,普通大棚,2027,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1750.3290000000004
E5,普通大棚,2027,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7293.037500000001
E6,普通大棚,2027,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1750.3290000000004
E6,普通大棚,2027,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1458.6075
E7,普通大棚,2027,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2552.563125
E7,普通大棚,2027,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7293.037500000001
E8,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E8,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
E9,普通大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
E9,普通大棚,2027,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7293.037500000001
F1,智慧大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
F1,智慧大棚,2027,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,875.1645000000002
F2,智慧大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
F2,智慧大棚,2027,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,962.6809500000002
F3,智慧大棚,2027,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1750.3290000000004
F3,智慧大棚,2027,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,962.6809500000002
F4,智慧大棚,2027,第一季,普通大棚,第一季,32,空心菜,蔬菜,0.6,10800.0,6480.0,3646.5187500000006
F4,智慧大棚,2027,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,875.1645000000002
A1,平旱地,2028,单季,平旱地,单季,4,绿豆,粮食（豆类）,80.0,315.0,25200.0,35735.88375000001
A2,平旱地,2028,单季,平旱地,单季,1,黄豆,粮食（豆类）,55.0,360.0,19800.0,28078.194375000006
A3,平旱地,2028,单季,平旱地,单季,9,高粱,粮食,35.0,567.0,19845.0,17867.941875000004
A4,平旱地,2028,单季,平旱地,单季,5,爬豆,粮食（豆类）,72.0,373.5,26892.0,32162.29537500001
A5,平旱地,2028,单季,平旱地,单季,1,黄豆,粮食（豆类）,68.0,360.0,24480.0,34714.85850000001
A6,平旱地,2028,单季,平旱地,单季,5,爬豆,粮食（豆类）,55.0,373.5,20542.5,24568.420078125007
B1,梯田,2028,单季,梯田,单季,3,红豆,粮食（豆类）,60.0,342.0,20520.0,26801.91281250001
B10,梯田,2028,单季,梯田,单季,2,黑豆,粮食（豆类）,25.0,427.5,10687.5,12762.815625000003
B11,梯田,2028,单季,梯田,单季,3,红豆,粮食（豆类）,60.0,342.0,20520.0,26801.91281250001
B12,梯田,2028,单季,梯田,单季,5,爬豆,粮食（豆类）,45.0,355.5,15997.5,20101.434609375006
B13,梯田,2028,单季,梯田,单季,3,红豆,粮食（豆类）,35.0,342.0,11970.0,15634.449140625005
B14,梯田,2028,单季,梯田,单季,9,高粱,粮食,20.0,540.0,10800.0,10210.252500000002
B2,梯田,2028,单季,梯田,单季,3,红豆,粮食（豆类）,46.0,342.0,15732.0,20548.133156250005
B3,梯田,2028,单季,梯田,单季,11,荞麦,粮食,40.0,94.5,3780.0,17867.941875000004
B4,梯田,2028,单季,梯田,单季,10,黍子,粮食,28.0,450.0,12600.0,12864.918150000003
B5,梯田,2028,单季,梯田,单季,2,黑豆,粮食（豆类）,25.0,427.5,10687.5,12762.815625000003
B6,梯田,2028,单季,梯田,单季,3,红豆,粮食（豆类）,86.0,342.0,29412.0,38416.07503125001
B7,梯田,2028,单季,梯田,单季,5,爬豆,粮食（豆类）,55.0,355.5,19552.5,24568.420078125007
B8,梯田,2028,单季,梯田,单季,5,爬豆,粮食（豆类）,44.0,355.5,15642.0,19654.736062500007
B9,梯田,2028,单季,梯田,单季,5,爬豆,粮食（豆类）,50.0,355.5,17775.0,22334.92734375001
C1,山坡地,2028,单季,山坡地,单季,4,绿豆,粮食（豆类）,15.0,283.5,4252.5,6700.478203125002
C2,山坡地,2028,单季,山坡地,单季,13,红薯,粮食,13.0,1800.0,23400.0,33183.32062500001
C3,山坡地,2028,单季,山坡地,单季,12,南瓜,粮食,15.0,2430.0,36450.0,19144.223437500004
C4,山坡地,2028,单季,山坡地,单季,4,绿豆,粮食（豆类）,18.0,283.5,5103.0,8040.573843750002
C5,山坡地,2028,单季,山坡地,单季,5,爬豆,粮食（豆类）,27.0,337.5,9112.5,12060.860765625004
C6,山坡地,2028,单季,山坡地,单季,4,绿豆,粮食（豆类）,20.0,283.5,5670.0,8933.970937500002
D1,水浇地,2028,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,15.0,1800.0,27000.0,19144.223437500004
D1,水浇地,2028,第二季,水浇地,第二季,36,白萝卜,蔬菜,15.0,3600.0,54000.0,9572.111718750002
D2,水浇地,2028,第一季,水浇地,第一季,34,芹菜,蔬菜,10.0,4950.0,49500.0,11486.534062500003
D2,水浇地,2028,第二季,水浇地,第二季,37,红萝卜,蔬菜,10.0,2700.0,27000.0,6381.4078125000015
D3,水浇地,2028,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,14.0,1800.0,25200.0,17867.941875000004
D3,水浇地,2028,第二季,水浇地,第二季,36,白萝卜,蔬菜,14.0,3600.0,50400.0,8933.970937500002
D4,水浇地,2028,第一季,水浇地,第一季,22,茄子,蔬菜,6.0,5760.0,34560.0,15315.378750000003
D4,水浇地,2028,第二季,水浇地,第二季,37,红萝卜,蔬菜,6.0,2700.0,16200.0,3828.844687500001
D5,水浇地,2028,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,10.0,2700.0,27000.0,25525.631250000006
D5,水浇地,2028,第二季,水浇地,第二季,35,大白菜,蔬菜,10.0,4500.0,45000.0,25525.631250000006
D6,水浇地,2028,第一季,水浇地,单季,16,水稻,粮食,12.0,450.0,5400.0,10414.457550000003
D7,水浇地,2028,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,22.0,1800.0,39600.0,28078.194375000006
D7,水浇地,2028,第二季,水浇地,第二季,35,大白菜,蔬菜,22.0,4500.0,99000.0,56156.38875000001
D8,水浇地,2028,第一季,水浇地,单季,16,水稻,粮食,20.0,450.0,9000.0,17357.429250000005
E1,普通大棚,2028,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E1,普通大棚,2028,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7657.689375000002
E10,普通大棚,2028,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2680.1912812500004
E10,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E11,普通大棚,2028,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E11,普通大棚,2028,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7657.689375000002
E12,普通大棚,2028,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E12,普通大棚,2028,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2297.3068125000004
E13,普通大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
E13,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E14,普通大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
E14,普通大棚,2028,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1531.5378750000002
E15,普通大棚,2028,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2680.1912812500004
E15,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E16,普通大棚,2028,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E16,普通大棚,2028,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1531.5378750000002
E2,普通大棚,2028,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E2,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E3,普通大棚,2028,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E3,普通大棚,2028,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,7657.689375000002
E4,普通大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
E4,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E5,普通大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
E5,普通大棚,2028,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2297.3068125000004
E6,普通大棚,2028,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E6,普通大棚,2028,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1531.5378750000002
E7,普通大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
E7,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E8,普通大棚,2028,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1837.8454500000005
E8,普通大棚,2028,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,7657.689375000002
E9,普通大棚,2028,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2680.1912812500004
E9,普通大棚,2028,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2297.3068125000004
F1,智慧大棚,2028,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2680.1912812500004
F1,智慧大棚,2028,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,1010.8149975000003
F2,智慧大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
F2,智慧大棚,2028,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,918.9227250000002
F3,智慧大棚,2028,第一季,普通大棚,第一季,32,空心菜,蔬菜,0.6,10800.0,6480.0,3828.844687500001
F3,智慧大棚,2028,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,1010.8149975000003
F4,智慧大棚,2028,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1837.8454500000005
F4,智慧大棚,2028,第二季,智慧大棚,第二季,18,刀豆,蔬菜（豆类）,0.6,1980.0,1188.0,1010.8149975000003
A1,平旱地,2029,单季,平旱地,单季,1,黄豆,粮食（豆类）,80.0,360.0,28800.0,42883.06050000001
A2,平旱地,2029,单季,平旱地,单季,11,荞麦,粮食,55.0,99.0,5445.0,25796.841082031257
A3,平旱地,2029,单季,平旱地,单季,2,黑豆,粮食（豆类）,35.0,450.0,15750.0,18761.338968750006
A4,平旱地,2029,单季,平旱地,单季,1,黄豆,粮食（豆类）,72.0,360.0,25920.0,38594.75445000001
A5,平旱地,2029,单季,平旱地,单季,3,红豆,粮食（豆类）,68.0,360.0,24480.0,31894.276246875008
A6,平旱地,2029,单季,平旱地,单季,4,绿豆,粮食（豆类）,55.0,315.0,17325.0,25796.841082031257
B1,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,60.0,297.0,17820.0,28142.00845312501
B10,梯田,2029,单季,梯田,单季,9,高粱,粮食,25.0,540.0,13500.0,13400.956406250003
B11,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,60.0,297.0,17820.0,28142.00845312501
B12,梯田,2029,单季,梯田,单季,11,荞麦,粮食,45.0,94.5,4252.5,21106.506339843756
B13,梯田,2029,单季,梯田,单季,10,黍子,粮食,35.0,450.0,15750.0,16885.205071875007
B14,梯田,2029,单季,梯田,单季,5,爬豆,粮食（豆类）,20.0,355.5,7110.0,9380.669484375003
B2,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,46.0,297.0,13662.0,21575.539814062508
B3,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,40.0,297.0,11880.0,18761.338968750006
B4,梯田,2029,单季,梯田,单季,5,爬豆,粮食（豆类）,28.0,355.5,9954.0,13132.937278125004
B5,梯田,2029,单季,梯田,单季,9,高粱,粮食,25.0,540.0,13500.0,13400.956406250003
B6,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,86.0,297.0,25542.0,40336.87878281251
B7,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,55.0,297.0,16335.0,25796.841082031257
B8,梯田,2029,单季,梯田,单季,4,绿豆,粮食（豆类）,44.0,297.0,13068.0,20637.472865625008
B9,梯田,2029,单季,梯田,单季,3,红豆,粮食（豆类）,50.0,342.0,17100.0,23451.673710937506
C1,山坡地,2029,单季,山坡地,单季,12,南瓜,粮食,15.0,2430.0,36450.0,20101.434609375006
C2,山坡地,2029,单季,山坡地,单季,2,黑豆,粮食（豆类）,13.0,405.0,5265.0,6968.4973312500015
C3,山坡地,2029,单季,山坡地,单季,2,黑豆,粮食（豆类）,15.0,405.0,6075.0,8040.573843750002
C4,山坡地,2029,单季,山坡地,单季,11,荞麦,粮食,18.0,90.0,1620.0,8442.602535937502
C5,山坡地,2029,单季,山坡地,单季,4,绿豆,粮食（豆类）,27.0,283.5,7654.5,12663.903803906254
C6,山坡地,2029,单季,山坡地,单季,13,红薯,粮食,20.0,1800.0,36000.0,53603.82562500002
D1,水浇地,2029,第一季,水浇地,第一季,34,芹菜,蔬菜,15.0,4950.0,74250.0,18091.291148437507
D1,水浇地,2029,第二季,水浇地,第二季,36,白萝卜,蔬菜,15.0,3600.0,54000.0,10050.717304687503
D2,水浇地,2029,第一季,水浇地,第一季,34,芹菜,蔬菜,10.0,4950.0,49500.0,12060.860765625004
D2,水浇地,2029,第二季,水浇地,第二季,37,红萝卜,蔬菜,10.0,2700.0,27000.0,6700.478203125002
D3,水浇地,2029,第一季,水浇地,第一季,34,芹菜,蔬菜,14.0,4950.0,69300.0,16885.205071875007
D3,水浇地,2029,第二季,水浇地,第二季,36,白萝卜,蔬菜,14.0,3600.0,50400.0,9380.669484375003
D4,水浇地,2029,第一季,水浇地,第一季,34,芹菜,蔬菜,6.0,4950.0,29700.0,7236.516459375003
D4,水浇地,2029,第二季,水浇地,第二季,37,红萝卜,蔬菜,6.0,2700.0,16200.0,4020.286921875001
D5,水浇地,2029,第一季,水浇地,单季,16,水稻,粮食,10.0,450.0,4500.0,9112.650356250004
D6,水浇地,2029,第一季,水浇地,第一季,17,豇豆,蔬菜（豆类）,12.0,2700.0,32400.0,32162.29537500001
D6,水浇地,2029,第二季,水浇地,第二季,35,大白菜,蔬菜,12.0,4500.0,54000.0,32162.29537500001
D7,水浇地,2029,第一季,水浇地,单季,16,水稻,粮食,22.0,450.0,9900.0,20047.830783750007
D8,水浇地,2029,第一季,水浇地,第一季,18,刀豆,蔬菜（豆类）,20.0,1800.0,36000.0,26801.91281250001
D8,水浇地,2029,第二季,水浇地,第二季,35,大白菜,蔬菜,20.0,4500.0,90000.0,53603.82562500002
E1,普通大棚,2029,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E1,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E10,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E10,普通大棚,2029,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1608.1147687500004
E11,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E11,普通大棚,2029,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2412.1721531250005
E12,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E12,普通大棚,2029,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1608.1147687500004
E13,普通大棚,2029,第一季,普通大棚,第一季,29,黄瓜,蔬菜,0.6,13500.0,8100.0,2814.200845312501
E13,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E14,普通大棚,2029,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E14,普通大棚,2029,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2412.1721531250005
E15,普通大棚,2029,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E15,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E16,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E16,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E2,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E2,普通大棚,2029,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8040.573843750002
E3,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E3,普通大棚,2029,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8040.573843750002
E4,普通大棚,2029,第一季,普通大棚,第一季,17,豇豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E4,普通大棚,2029,第二季,普通大棚,第二季,40,白灵菇,食用菌,0.6,9000.0,5400.0,8040.573843750002
E5,普通大棚,2029,第一季,普通大棚,第一季,26,包菜,蔬菜,0.6,4050.0,2430.0,2814.200845312501
E5,普通大棚,2029,第二季,普通大棚,第二季,39,香菇,食用菌,0.6,3600.0,2160.0,1608.1147687500004
E6,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E6,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E7,普通大棚,2029,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E7,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
E8,普通大棚,2029,第一季,普通大棚,第一季,22,茄子,蔬菜,0.6,7200.0,4320.0,1929.7377225000005
E8,普通大棚,2029,第二季,普通大棚,第二季,38,榆黄菇,食用菌,0.6,4500.0,2700.0,2412.1721531250005
E9,普通大棚,2029,第一季,普通大棚,第一季,19,芸豆,蔬菜（豆类）,0.6,3240.0,1944.0,1929.7377225000005
E9,普通大棚,2029,第二季,普通大棚,第二季,41,羊肚菌,食用菌,0.6,900.0,540.0,8040.573843750002
F1,智慧大棚,2029,第一季,普通大棚,第一季,32,空心菜,蔬菜,0.6,10800.0,6480.0,4020.286921875001
F1,智慧大棚,2029,第二季,智慧大棚,第二季,34,芹菜,蔬菜,0.6,5400.0,3240.0,964.8688612500002
